     3.800     4.000     2.000     1.000     0.000     0.000     0.010     0.990     0.000     0.000     4.000
     3.000     3.000     2.500     2.750     0.003     0.000     0.000     0.000     0.997     0.000     5.000
     1.800     2.800     3.500     3.375     0.483     0.000     0.000     0.000     0.517     0.000     5.000
     1.400     1.000     2.750     2.750     0.000     1.000     0.000     0.000     0.000     0.000     2.000
     1.800     2.200     2.000     2.000     0.640     0.000     0.000     0.000     0.000     0.359     1.000
     1.600     1.600     2.750     1.875     0.000     0.048     0.000     0.000     0.000     0.952     6.000
     3.000     3.800     1.250     2.250     0.000     0.000     0.000     1.000     0.000     0.000     4.000
     2.600     2.200     2.000     2.000     0.664     0.000     0.000     0.000     0.001     0.336     1.000
     1.000     2.800     1.000     2.625     0.370     0.000     0.000     0.000     0.630     0.000     5.000
     2.200     2.000     1.000     1.750     0.085     0.000     0.000     0.000     0.000     0.915     6.000
     2.400     2.400     2.250     2.000     0.967     0.000     0.000     0.000     0.015     0.019     1.000
     2.600     3.000     2.000     1.500     0.002     0.000     0.000     0.000     0.998     0.000     5.000
     2.800     2.400     1.750     1.500     0.945     0.000     0.000     0.000     0.042     0.013     1.000
     3.600     1.600     2.250     3.125     0.000     0.007     0.000     0.000     0.000     0.993     6.000
     1.800     1.800     2.500     2.750     0.001     0.000     0.000     0.000     0.000     0.998     6.000
     2.200     2.400     3.000     2.250     0.968     0.000     0.000     0.000     0.007     0.026     1.000
     2.200     1.800     2.000     2.000     0.002     0.000     0.000     0.000     0.000     0.998     6.000
     1.800     2.400     2.000     2.000     0.974     0.000     0.000     0.000     0.007     0.019     1.000
     1.600     2.400     2.250     2.875     0.969     0.000     0.000     0.000     0.003     0.028     1.000
     2.200     3.000     1.000     2.250     0.003     0.000     0.000     0.000     0.997     0.000     5.000
     3.800     2.600     1.750     1.875     0.199     0.000     0.000     0.000     0.801     0.000     5.000
     4.200     3.000     1.250     1.714     0.000     0.000     0.000     0.000     1.000     0.000     5.000
     1.600     2.000     3.500     2.625     0.031     0.000     0.000     0.000     0.000     0.969     6.000
     1.400     2.400     2.000     2.000     0.976     0.000     0.000     0.000     0.004     0.020     1.000
     2.600     2.000     2.000     3.000     0.046     0.000     0.000     0.000     0.000     0.954     6.000
         *     3.000         *         *     0.004     0.000     0.000     0.000     0.996     0.000     5.000
     2.200     2.000     2.750     2.000     0.050     0.000     0.000     0.000     0.000     0.950     6.000
     1.800     2.000     2.250     1.500     0.063     0.000     0.000     0.000     0.000     0.937     6.000
     2.800     2.800     3.000     2.750     0.111     0.000     0.000     0.000     0.889     0.000     5.000
     2.000     3.600     1.250     1.000     0.000     0.000     0.000     0.989     0.011     0.000     4.000
     3.800     4.000     2.750     1.000     0.000     0.000     0.271     0.729     0.000     0.000     4.000
     2.400     2.600     2.500     2.000     0.751     0.000     0.000     0.000     0.248     0.001     1.000
     3.400     4.000     1.667     1.125     0.000     0.000     0.001     0.999     0.000     0.000     4.000
     4.800     4.000     4.000     1.000     0.000     0.000     0.998     0.002     0.000     0.000     3.000
     2.400     2.200     2.500     2.875     0.556     0.000     0.000     0.000     0.000     0.444     1.000
     2.800     3.000     1.000     2.250     0.001     0.000     0.000     0.000     0.999     0.000     5.000
     1.800     3.000     2.250     3.625     0.022     0.000     0.000     0.000     0.978     0.000     5.000
     1.600     2.400     2.500     2.125     0.973     0.000     0.000     0.000     0.004     0.023     1.000
     1.000     4.000     2.000     1.500     0.000     0.000     0.000     1.000     0.000     0.000     4.000
     1.000     2.000     3.000     2.000     0.040     0.000     0.000     0.000     0.000     0.960     6.000
     3.200     3.400     1.750     2.250     0.000     0.000     0.000     0.124     0.876     0.000     5.000
     2.400     2.000     1.750     2.250     0.061     0.000     0.000     0.000     0.000     0.939     6.000
     2.400     3.000     4.000     2.125     0.012     0.000     0.000     0.000     0.988     0.000     5.000
     2.600     3.000     2.250     2.000     0.003     0.000     0.000     0.000     0.997     0.000     5.000
     1.400     2.600     3.000     2.250     0.949     0.000     0.000     0.000     0.050     0.001     1.000
     2.800     3.000     4.000     2.286     0.007     0.000     0.000     0.000     0.993     0.000     5.000
     3.000     3.400     4.000     1.375     0.000     0.000     0.456     0.013     0.530     0.000     5.000
     2.000     3.400     1.750     1.500     0.000     0.000     0.000     0.113     0.887     0.000     5.000
     2.600     2.800     2.250     1.667     0.065     0.000     0.000     0.000     0.935     0.000     5.000
     1.800     1.600     3.750     2.286     0.000     0.064     0.000     0.000     0.000     0.936     6.000
     2.600     3.400     1.750     1.750     0.000     0.000     0.000     0.131     0.869     0.000     5.000
     2.800     3.200     1.250     1.125     0.000     0.000     0.000     0.002     0.998     0.000     5.000
     2.400     2.800     2.750     3.000     0.181     0.000     0.000     0.000     0.819     0.000     5.000
     3.200     3.000     2.667     2.250     0.002     0.000     0.000     0.000     0.998     0.000     5.000
     1.000     2.600     2.000     2.375     0.955     0.000     0.000     0.000     0.044     0.001     1.000
     3.200     3.000     1.000     2.625     0.001     0.000     0.000     0.000     0.999     0.000     5.000
     4.000     2.800     2.500     3.000     0.018     0.000     0.000     0.000     0.982     0.000     5.000
     3.000     3.000     2.000     2.625     0.002     0.000     0.000     0.000     0.998     0.000     5.000
     3.000     4.000     3.667     1.000     0.000     0.000     0.915     0.085     0.000     0.000     3.000
     2.400     3.000     3.000     2.875     0.010     0.000     0.000     0.000     0.990     0.000     5.000
     2.800     2.600     3.000     1.500     0.635     0.000     0.000     0.000     0.364     0.000     1.000
     3.000     3.000     2.750     2.125     0.003     0.000     0.000     0.000     0.997     0.000     5.000
     2.600     4.000     2.000     1.750     0.000     0.000     0.001     0.999     0.000     0.000     4.000
     3.000     2.000     2.750     2.000     0.055     0.000     0.000     0.000     0.000     0.945     6.000
     2.200     2.400     4.000     2.000     0.965     0.000     0.000     0.000     0.004     0.031     1.000
     3.400     4.000     2.500     2.000     0.000     0.000     0.018     0.982     0.000     0.000     4.000
     3.200     3.000     2.500     1.875     0.001     0.000     0.000     0.000     0.999     0.000     5.000
     3.400     3.750     1.250     2.143     0.000     0.000     0.000     1.000     0.000     0.000     4.000
     2.000     2.000     2.500     2.250     0.048     0.000     0.000     0.000     0.000     0.952     6.000
     3.400     3.800     1.000     1.250     0.000     0.000     0.000     1.000     0.000     0.000     4.000
     2.800     4.000     2.000     2.000     0.000     0.000     0.001     0.999     0.000     0.000     4.000
     2.000     3.000     1.000     1.750     0.004     0.000     0.000     0.000     0.996     0.000     5.000
     2.600     3.000     2.000     2.000     0.003     0.000     0.000     0.000     0.997     0.000     5.000
     3.500     2.800     2.000     3.286     0.033     0.000     0.000     0.000     0.967     0.000     5.000
     2.200     3.000     2.000     2.000     0.005     0.000     0.000     0.000     0.995     0.000     5.000
     1.000     2.600     1.500     1.857     0.929     0.000     0.000     0.000     0.071     0.001     1.000
     3.000     3.000     1.750     1.500     0.001     0.000     0.000     0.000     0.999     0.000     5.000
     2.200     1.000     3.250     1.250     0.000     1.000     0.000     0.000     0.000     0.000     2.000
     3.800     3.600     4.000     2.000     0.000     0.000     0.976     0.021     0.003     0.000     3.000
     2.000     3.000     3.000     2.000     0.012     0.000     0.000     0.000     0.988     0.000     5.000
     3.000     3.000     2.000     2.000     0.002     0.000     0.000     0.000     0.998     0.000     5.000
     3.400     3.000     1.000     1.250     0.000     0.000     0.000     0.000     1.000     0.000     5.000
     2.000     3.000     1.000     2.000     0.004     0.000     0.000     0.000     0.996     0.000     5.000
     1.000     2.200     2.500     2.286     0.559     0.000     0.000     0.000     0.000     0.441     1.000
     1.000     1.200     1.000     3.500     0.000     0.999     0.000     0.000     0.000     0.001     2.000
     2.400     3.600     2.000     1.875     0.000     0.000     0.000     0.958     0.041     0.000     4.000
     1.000     2.000     3.000     3.000     0.029     0.000     0.000     0.000     0.000     0.971     6.000
     1.000     1.000     4.000     4.000     0.000     1.000     0.000     0.000     0.000     0.000     2.000
     2.600     2.200     2.000     1.875     0.673     0.000     0.000     0.000     0.001     0.327     1.000
     4.000     3.000     2.250     1.000     0.000     0.000     0.000     0.000     1.000     0.000     5.000
         *     2.400         *         *     0.961     0.000     0.000     0.000     0.017     0.022     1.000
     3.800     3.600     1.000     1.000     0.000     0.000     0.000     0.997     0.003     0.000     4.000
