     3.800     4.000     2.000     1.000     0.000     0.000     0.859     0.000     0.000     0.141     3.000
     3.000     3.000     2.500     2.750     0.000     0.000     0.000     0.000     0.000     1.000     6.000
     1.800     2.800     3.500     3.375     0.000     0.000     0.000     0.000     0.000     1.000     6.000
     1.400     1.000     2.750     2.750     0.000     0.000     0.000     0.000     0.000     1.000     6.000
     1.800     2.200     2.000     2.000     0.000     0.000     0.000     0.428     0.000     0.572     6.000
     1.600     1.600     2.750     1.875     0.000     0.000     0.000     0.646     0.000     0.354     4.000
     3.000     3.800     1.250     2.250     0.000     0.000     0.000     0.007     0.000     0.993     6.000
     2.600     2.200     2.000     2.000     0.000     0.000     0.000     0.377     0.000     0.623     6.000
     1.000     2.800     1.000     2.625     0.000     0.000     0.000     0.000     0.000     1.000     6.000
     2.200     2.000     1.000     1.750     0.000     0.000     0.000     0.425     0.000     0.575     6.000
     2.400     2.400     2.250     2.000     0.000     0.000     0.000     0.302     0.000     0.698     6.000
     2.600     3.000     2.000     1.500     0.000     0.000     0.000     0.003     0.000     0.997     6.000
     2.800     2.400     1.750     1.500     0.000     0.000     0.000     0.001     0.000     0.999     6.000
     3.600     1.600     2.250     3.125     0.000     0.000     0.000     0.000     0.000     1.000     6.000
     1.800     1.800     2.500     2.750     0.000     0.000     0.000     0.000     0.000     1.000     6.000
     2.200     2.400     3.000     2.250     0.000     0.000     0.000     0.103     0.000     0.897     6.000
     2.200     1.800     2.000     2.000     0.000     0.000     0.000     0.630     0.000     0.370     4.000
     1.800     2.400     2.000     2.000     0.000     0.027     0.000     0.343     0.000     0.631     6.000
     1.600     2.400     2.250     2.875     0.000     0.000     0.000     0.000     0.000     1.000     6.000
     2.200     3.000     1.000     2.250     0.000     0.000     0.000     0.022     0.000     0.977     6.000
     3.800     2.600     1.750     1.875     0.000     0.000     0.000     0.061     0.000     0.939     6.000
     4.200     3.000     1.250     1.714     0.000     0.000     0.000     0.002     0.000     0.998     6.000
     1.600     2.000     3.500     2.625     0.000     0.816     0.000     0.000     0.000     0.184     2.000
     1.400     2.400     2.000     2.000     0.000     0.000     0.000     0.407     0.000     0.593     6.000
