     3.800     4.000     2.000     1.000     0.000     0.738     0.000     0.261     0.000     0.000     2.000
     3.000     3.000     2.500     2.750     0.965     0.000     0.034     0.000     0.000     0.000     1.000
     1.800     2.800     3.500     3.375     0.058     0.000     0.942     0.000     0.000     0.000     3.000
     1.400     1.000     2.750     2.750     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     1.800     2.200     2.000     2.000     0.000     0.000     0.119     0.000     0.881     0.000     5.000
     1.600     1.600     2.750     1.875     0.000     0.000     0.914     0.000     0.086     0.000     3.000
     3.000     3.800     1.250     2.250     0.000     0.000     0.005     0.995     0.000     0.000     4.000
     2.600     2.200     2.000     2.000     0.000     0.000     0.104     0.000     0.896     0.000     5.000
     1.000     2.800     1.000     2.625     0.034     0.000     0.938     0.000     0.028     0.000     3.000
     2.200     2.000     1.000     1.750     0.000     0.000     0.466     0.000     0.534     0.000     5.000
     2.400     2.400     2.250     2.000     0.000     0.000     0.077     0.000     0.923     0.000     5.000
     2.600     3.000     2.000     1.500     0.957     0.000     0.013     0.001     0.030     0.000     1.000
     2.800     2.400     1.750     1.500     0.000     0.000     0.249     0.000     0.751     0.000     5.000
     3.600     1.600     2.250     3.125     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     1.800     1.800     2.500     2.750     0.000     0.000     0.981     0.000     0.019     0.000     3.000
     2.200     2.400     3.000     2.250     0.000     0.000     0.357     0.000     0.643     0.000     5.000
     2.200     1.800     2.000     2.000     0.000     0.000     0.391     0.000     0.609     0.000     5.000
     1.800     2.400     2.000     2.000     0.000     0.000     0.085     0.000     0.915     0.000     5.000
     1.600     2.400     2.250     2.875     0.000     0.000     0.982     0.000     0.018     0.000     3.000
     2.200     3.000     1.000     2.250     0.938     0.000     0.030     0.001     0.030     0.000     1.000
     3.800     2.600     1.750     1.875     0.002     0.000     0.292     0.000     0.706     0.000     5.000
     4.200     3.000     1.250     1.714     0.950     0.000     0.035     0.007     0.007     0.000     1.000
     1.600     2.000     3.500     2.625     0.000     0.000     0.989     0.000     0.011     0.000     3.000
     1.400     2.400     2.000     2.000     0.000     0.000     0.133     0.000     0.867     0.000     5.000
     2.600     2.000     2.000     3.000     0.000     0.000     0.998     0.000     0.002     0.000     3.000
         *     3.000         *         *     0.886     0.026     0.056     0.001     0.031     0.000     1.000
     2.200     2.000     2.750     2.000     0.000     0.000     0.332     0.000     0.668     0.000     5.000
     1.800     2.000     2.250     1.500     0.000     0.000     0.668     0.000     0.332     0.000     3.000
     2.800     2.800     3.000     2.750     0.832     0.000     0.166     0.000     0.003     0.000     1.000
     2.000     3.600     1.250     1.000     0.000     0.938     0.002     0.060     0.000     0.000     2.000
     3.800     4.000     2.750     1.000     0.000     0.622     0.004     0.374     0.000     0.000     2.000
     2.400     2.600     2.500     2.000     0.003     0.000     0.097     0.000     0.900     0.000     5.000
     3.400     4.000     1.667     1.125     0.000     0.199     0.001     0.800     0.000     0.000     4.000
     4.800     4.000     4.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     6.000
     2.400     2.200     2.500     2.875     0.000     0.000     0.983     0.000     0.017     0.000     3.000
     2.800     3.000     1.000     2.250     0.980     0.000     0.011     0.001     0.008     0.000     1.000
     1.800     3.000     2.250     3.625     0.153     0.000     0.846     0.000     0.000     0.000     3.000
     1.600     2.400     2.500     2.125     0.000     0.000     0.184     0.000     0.816     0.000     5.000
     1.000     4.000     2.000     1.500     0.000     0.000     0.550     0.450     0.000     0.000     3.000
     1.000     2.000     3.000     2.000     0.000     0.000     0.833     0.000     0.167     0.000     3.000
     3.200     3.400     1.750     2.250     0.002     0.000     0.082     0.905     0.011     0.000     4.000
     2.400     2.000     1.750     2.250     0.000     0.000     0.294     0.000     0.706     0.000     5.000
     2.400     3.000     4.000     2.125     0.525     0.000     0.467     0.000     0.008     0.000     1.000
     2.600     3.000     2.250     2.000     0.905     0.000     0.016     0.000     0.079     0.000     1.000
     1.400     2.600     3.000     2.250     0.001     0.000     0.595     0.000     0.405     0.000     3.000
     2.800     3.000     4.000     2.286     0.705     0.000     0.292     0.000     0.003     0.000     1.000
     3.000     3.400     4.000     1.375     0.000     0.000     0.009     0.000     0.000     0.991     6.000
     2.000     3.400     1.750     1.500     0.001     0.000     0.253     0.670     0.077     0.000     4.000
     2.600     2.800     2.250     1.667     0.576     0.000     0.058     0.000     0.366     0.000     1.000
     1.800     1.600     3.750     2.286     0.000     0.000     0.995     0.000     0.005     0.000     3.000
     2.600     3.400     1.750     1.750     0.002     0.000     0.094     0.831     0.074     0.000     4.000
     2.800     3.200     1.250     1.125     0.238     0.727     0.010     0.024     0.000     0.000     2.000
     2.400     2.800     2.750     3.000     0.719     0.000     0.280     0.000     0.000     0.000     1.000
     3.200     3.000     2.667     2.250     0.968     0.000     0.018     0.000     0.013     0.000     1.000
     1.000     2.600     2.000     2.375     0.000     0.000     0.542     0.000     0.458     0.000     3.000
     3.200     3.000     1.000     2.625     0.983     0.000     0.016     0.001     0.000     0.000     1.000
     4.000     2.800     2.500     3.000     0.624     0.000     0.376     0.000     0.000     0.000     1.000
     3.000     3.000     2.000     2.625     0.981     0.000     0.018     0.000     0.001     0.000     1.000
     3.000     4.000     3.667     1.000     0.000     0.000     0.001     0.001     0.000     0.998     6.000
     2.400     3.000     3.000     2.875     0.792     0.000     0.208     0.000     0.000     0.000     1.000
     2.800     2.600     3.000     1.500     0.010     0.000     0.587     0.000     0.403     0.000     3.000
     3.000     3.000     2.750     2.125     0.954     0.000     0.020     0.000     0.026     0.000     1.000
     2.600     4.000     2.000     1.750     0.000     0.000     0.010     0.990     0.000     0.000     4.000
     3.000     2.000     2.750     2.000     0.000     0.000     0.393     0.000     0.607     0.000     5.000
     2.200     2.400     4.000     2.000     0.000     0.000     0.945     0.000     0.055     0.000     3.000
     3.400     4.000     2.500     2.000     0.000     0.000     0.013     0.987     0.000     0.000     4.000
     3.200     3.000     2.500     1.875     0.959     0.000     0.012     0.000     0.029     0.000     1.000
     3.400     3.750     1.250     2.143     0.000     0.000     0.003     0.997     0.000     0.000     4.000
     2.000     2.000     2.500     2.250     0.000     0.000     0.355     0.000     0.645     0.000     5.000
     3.400     3.800     1.000     1.250     0.000     0.000     0.001     0.999     0.000     0.000     4.000
     2.800     4.000     2.000     2.000     0.000     0.000     0.010     0.990     0.000     0.000     4.000
     2.000     3.000     1.000     1.750     0.853     0.000     0.039     0.001     0.107     0.000     1.000
     2.600     3.000     2.000     2.000     0.911     0.000     0.013     0.000     0.076     0.000     1.000
     3.500     2.800     2.000     3.286     0.747     0.000     0.253     0.000     0.000     0.000     1.000
     2.200     3.000     2.000     2.000     0.799     0.000     0.029     0.000     0.172     0.000     1.000
     1.000     2.600     1.500     1.857     0.000     0.000     0.249     0.000     0.751     0.000     5.000
     3.000     3.000     1.750     1.500     0.977     0.000     0.008     0.001     0.014     0.000     1.000
     2.200     1.000     3.250     1.250     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     3.800     3.600     4.000     2.000     0.000     0.000     0.775     0.225     0.000     0.000     3.000
     2.000     3.000     3.000     2.000     0.645     0.000     0.184     0.000     0.171     0.000     1.000
     3.000     3.000     2.000     2.000     0.954     0.000     0.009     0.000     0.037     0.000     1.000
     3.400     3.000     1.000     1.250     0.985     0.001     0.010     0.003     0.001     0.000     1.000
     2.000     3.000     1.000     2.000     0.851     0.000     0.041     0.001     0.107     0.000     1.000
     1.000     2.200     2.500     2.286     0.000     0.000     0.591     0.000     0.409     0.000     3.000
     1.000     1.200     1.000     3.500     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     2.400     3.600     2.000     1.875     0.000     0.000     0.055     0.936     0.009     0.000     4.000
     1.000     2.000     3.000     3.000     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     1.000     1.000     4.000     4.000     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     2.600     2.200     2.000     1.875     0.000     0.000     0.107     0.000     0.893     0.000     5.000
     4.000     3.000     2.250     1.000     0.165     0.828     0.006     0.000     0.000     0.000     2.000
         *     2.400         *         *     0.000     0.042     0.424     0.000     0.534     0.000     5.000
     3.800     3.600     1.000     1.000     0.000     0.886     0.000     0.114     0.000     0.000     2.000
     2.800     4.000     1.000     2.000     0.000     0.000     0.002     0.998     0.000     0.000     4.000
     3.000     4.000     1.000     1.000     0.000     0.706     0.000     0.294     0.000     0.000     2.000
     3.000     3.000     2.000     1.875     0.951     0.000     0.008     0.001     0.040     0.000     1.000
     3.000     2.600     2.000     2.000     0.003     0.000     0.090     0.000     0.907     0.000     5.000
     2.800     3.000     2.000     3.125     0.940     0.000     0.060     0.000     0.000     0.000     1.000
     2.600     2.800     2.000     2.000     0.521     0.000     0.041     0.000     0.438     0.000     1.000
     4.000     3.400     3.000     2.000     0.001     0.000     0.346     0.646     0.007     0.000     4.000
     2.000     2.600     1.750     2.625     0.011     0.000     0.718     0.000     0.271     0.000     3.000
     3.200     3.000     1.000     1.000     0.142     0.856     0.002     0.000     0.000     0.000     2.000
     3.000     2.400     2.000     2.375     0.000     0.000     0.307     0.000     0.693     0.000     5.000
     2.200     2.600     1.000     1.000     0.000     0.982     0.017     0.000     0.000     0.000     2.000
     2.500     2.600     2.000     2.125     0.003     0.000     0.083     0.000     0.914     0.000     5.000
     3.400     3.800     2.000     2.625     0.000     0.000     0.021     0.979     0.000     0.000     4.000
     2.600     3.200     1.000     3.000     0.547     0.000     0.376     0.076     0.000     0.000     1.000
     3.000     3.000     2.000     2.000     0.954     0.000     0.009     0.000     0.037     0.000     1.000
     2.800     3.000     2.000     1.750     0.942     0.000     0.009     0.000     0.048     0.000     1.000
     3.000     3.000     1.000     2.000     0.978     0.000     0.008     0.001     0.013     0.000     1.000
     2.800     3.000     2.000     2.250     0.961     0.000     0.012     0.000     0.026     0.000     1.000
         *     2.800         *         *     0.574     0.054     0.185     0.000     0.187     0.000     1.000
     2.800     2.600     1.750     1.000     0.000     0.976     0.023     0.000     0.001     0.000     2.000
     2.000     3.000     2.250     1.625     0.766     0.000     0.065     0.000     0.169     0.000     1.000
         *     2.200         *         *     0.000     0.029     0.521     0.000     0.450     0.000     3.000
     4.000     1.000     2.000     2.750     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     1.400     2.200     1.500     1.000     0.000     0.739     0.259     0.000     0.001     0.000     2.000
     3.000     2.800     2.000     3.143     0.850     0.000     0.150     0.000     0.000     0.000     1.000
     1.400     1.600     3.500     2.500     0.000     0.000     0.997     0.000     0.003     0.000     3.000
     2.400     2.400     2.000     2.000     0.000     0.000     0.068     0.000     0.932     0.000     5.000
     3.000     3.000     2.000     2.750     0.977     0.000     0.022     0.000     0.000     0.000     1.000
     2.800     2.600     2.250     3.000     0.035     0.000     0.963     0.000     0.002     0.000     3.000
     3.400     1.200     3.000     2.250     0.000     0.000     0.999     0.000     0.001     0.000     3.000
     2.000     3.000     2.000     2.000     0.694     0.000     0.049     0.000     0.258     0.000     1.000
     3.400     4.000     2.500     1.429     0.000     0.000     0.008     0.992     0.000     0.000     4.000
     3.200     3.000     1.750     1.750     0.968     0.000     0.007     0.001     0.024     0.000     1.000
     3.200     3.000     2.000     2.000     0.963     0.000     0.008     0.001     0.028     0.000     1.000
     2.600     2.200     2.000     2.375     0.000     0.000     0.291     0.000     0.709     0.000     5.000
     3.600     2.800     1.000     2.375     0.819     0.000     0.159     0.001     0.022     0.000     1.000
     3.400     2.000     2.750     3.625     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     2.800     3.000     2.000     2.375     0.971     0.000     0.014     0.000     0.014     0.000     1.000
     1.000     1.000     3.250     2.625     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     2.200     3.400     1.250     3.625     0.000     0.000     0.932     0.068     0.000     0.000     3.000
     2.600     3.000     2.000     2.750     0.964     0.000     0.035     0.000     0.001     0.000     1.000
     2.600     4.000     2.000     1.000     0.000     0.764     0.002     0.234     0.000     0.000     2.000
     2.800     3.000     2.000     1.875     0.935     0.000     0.009     0.000     0.055     0.000     1.000
         *         *     2.000     1.250     0.436     0.008     0.157     0.379     0.021     0.000     1.000
     2.200     2.600     2.000     1.000     0.000     0.911     0.086     0.000     0.002     0.000     2.000
     2.200     2.800     2.000     2.000     0.340     0.000     0.056     0.000     0.604     0.000     5.000
     3.000     2.600     2.000     2.000     0.003     0.000     0.090     0.000     0.907     0.000     5.000
     2.250     3.200     2.000     2.000     0.385     0.000     0.172     0.046     0.398     0.000     5.000
     1.000     1.600     1.750         *     0.000     0.002     0.970     0.000     0.028     0.000     3.000
     2.600     1.000     1.500     2.375     0.000     0.000     1.000     0.000     0.000     0.000     3.000
     1.600     2.400     2.000     2.000     0.000     0.000     0.104     0.000     0.896     0.000     5.000
     3.500     2.800     2.250     2.000     0.720     0.000     0.064     0.000     0.216     0.000     1.000
     3.400     2.800     1.750     2.125     0.761     0.000     0.060     0.000     0.179     0.000     1.000
     1.800     3.000         *     2.500     0.690     0.000     0.262     0.001     0.048     0.000     1.000
     3.000     3.000     2.000     1.875     0.951     0.000     0.008     0.001     0.040     0.000     1.000
     2.400     2.800     2.750     2.375     0.720     0.000     0.137     0.000     0.143     0.000     1.000
     4.800     2.800     1.500     2.500     0.084     0.000     0.913     0.001     0.002     0.000     3.000
